,modeldate,text,retweet_count,favorite_count
503,2020-11-12 19:20:00,"I extend my deep condolences to the loved ones of the peacekeepers, including 6 American service members, who died on Tiran Island, and wish a speedy recovery to the surviving American. I join all Americans in honoring their sacrifice, as I keep their loved ones in my prayers.",32538,486424
504,2020-11-12 18:35:22,RT @Transition46: President-elect Biden spoke this morning with His Holiness Pope Francis. https://t.co/om635SC3M9 https://t.co/DYuiiphOE0,6893,0
505,2020-11-12 18:30:00,"Because of the Affordable Care Act:

- People with pre-existing conditions are protected
- More than 20 million Americans gained coverage
- Nearly 12 million seniors have had their prescription drug costs reduced

Now more than ever, we have to protect and build on it. https://t.co/Vl5yliyUFm",10109,102859
506,2020-11-12 01:19:45,"Ron Klain’s deep, varied experience and capacity to work with people all across the political spectrum is precisely what I need in a White House chief of staff as we confront this moment of crisis and bring our country together again. https://t.co/s4XlAgMrxf",16540,204370
507,2020-11-11 21:30:00,"This Veterans Day, I feel the full weight of the honor and the responsibility that has been entrusted to me by the American people as the next president, and I vow to honor our country’s sacred obligation. https://t.co/BuynOGvSO0",18907,285627
508,2020-11-11 16:08:11,"Today, we honor the service of those who have worn the uniform of the Armed Forces of the United States. 

To our proud veterans—I will be a commander in chief who respects your sacrifice, understands your service, and will never betray the values you fought so bravely to defend.",31232,355157
509,2020-11-11 02:01:00,We are going to build a health care system that puts you and your family first — and that every American can be proud of.,23712,426099
510,2020-11-11 00:45:00,"If you’re sick, if you’re struggling, if you’re worried about how you’re going to get through the day — we will not abandon you.

We will not leave you to face these challenges alone. https://t.co/eZUHaFE5bl",13730,188255
511,2020-11-10 23:30:00,"When I’m speaking to foreign leaders, I’m telling them: America is going to be back. We’re going to be back in the game.",36177,617630
512,2020-11-10 22:05:00,"Come January, we will work quickly with Congress to dramatically ramp up health care protections, get America to universal coverage, and lower health care costs.",19221,297436
513,2020-11-10 21:42:25,"RT @Transition46: Today, President-elect Joe Biden took part in separate congratulatory calls with the leaders of France, Germany, Ireland,…",9197,0
514,2020-11-10 21:15:07,Tune in as my campaign provides a post-election legal briefing. https://t.co/vApRDU8lTR,4931,42295
515,2020-11-10 20:52:00,"Beginning on January 20th, Vice President-elect Harris and I are going to do everything in our power to ease the burden of health care on you and your families.",27901,433786
516,2020-11-10 19:27:30,"Today, the Trump Administration is in court, attempting to eliminate the Affordable Care Act. Tune in as I discuss how my administration will expand access to quality, affordable health care. https://t.co/JB5uwBTKnd",7724,73683
517,2020-11-10 17:25:00,".@KamalaHarris and I aren’t wasting any time. We’re ready to get COVID-19 under control so that we can reopen our businesses and schools safely, resume our lives, and put this pandemic behind us. https://t.co/65C1XfR9rR",17696,248698
518,2020-11-09 21:00:00,"Let's get to work, @KamalaHarris. https://t.co/uYe2EsmaFa",23331,413453
519,2020-11-09 20:00:01,"I won't be president until January 20th, but my message today to everyone is this: wear a mask.",155963,1476197
520,2020-11-09 19:40:00,The bottom line: I will spare no effort to turn this pandemic around.,24522,476002
521,2020-11-09 19:17:00,"The challenge before us right now is still immense and growing, and so is the need for bold action to fight this pandemic.",12598,241595
522,2020-11-09 18:50:00,"My COVID-19 Transition Advisory Board will advise on detailed plans built on a bedrock of science, and that keep compassion, empathy, and care for every American at its core.",12330,192512
523,2020-11-09 18:37:00,"Today, I have named a COVID-19 Transition Advisory Board, comprised of distinguished public health experts, to help our transition team translate the Biden-Harris COVID-19 plan into a blueprint we can put into place as soon as @KamalaHarris and I are sworn into office.",24585,339910
524,2020-11-09 16:46:50,I spent the morning with the co-chairs of my COVID-19 Council discussing the status of this pandemic and how we move forward. Tune in as I provide an update on how we're going to beat this virus. https://t.co/VVGHZNnUFY,11600,137015
525,2020-11-09 15:25:10,RT @Transition46: Statement by President-elect Biden on Pfizer's vaccine progress: https://t.co/eOiLZnqO8N,16265,0
526,2020-11-08 14:28:23,"RT @Transition46: We stand together as one America. We will rise stronger than we were before.

https://t.co/97NKAZksSL https://t.co/PRvzyg…",21173,0
527,2020-11-08 02:20:00,From the bottom of my heart: thank you. https://t.co/s76oHFkr66,73326,718587
528,2020-11-08 02:10:00,"A nation united.

A nation strengthened.

A nation healed.

The United States of America.",67153,914402
529,2020-11-08 02:08:00,"With full hearts and steady hands, with faith in America and in each other, with a love of country — and a thirst for justice — let us be the nation that we know we can be.",40102,619491
530,2020-11-08 02:05:00,"Tonight, the whole world is watching America. I believe at our best America is a beacon for the globe.

And we lead not by the example of our power, but by the power of our example.",22544,335941
531,2020-11-08 02:02:00,"Especially for those moments when this campaign was at its lowest — the African American community stood up again for me. They always have my back, and I’ll have yours.",34864,471914
532,2020-11-08 01:59:00,"I believe that this is part of the mandate from the American people. They want us to cooperate.

That’s the choice I’ll make. And I call on the Congress — Democrats and Republicans alike — to make that choice with me.",7822,141968
533,2020-11-08 01:56:00,"Now that the campaign is over—what is the people’s will? What is our mandate?

I believe it is this: Americans have called on us to marshal the forces of decency and the forces of fairness. To marshal the forces of science and the forces of hope in the great battles of our time.",16188,245828
534,2020-11-08 01:53:00,"We cannot repair the economy, restore our vitality, or relish life’s most precious moments — hugging a grandchild, birthdays, weddings, graduations, all the moments that matter most to us — until we get this virus under control.",19728,286906
535,2020-11-08 01:51:00,"The Bible tells us that to everything there is a season — a time to build, a time to reap, a time to sow. And a time to heal.

This is the time to heal in America.",36352,355293
536,2020-11-08 01:50:00,"It’s time to put away the harsh rhetoric.

To lower the temperature.

To see each other again.

To listen to each other again.",17615,256510
537,2020-11-08 01:48:00,"To all those who volunteered, worked the polls in the middle of this pandemic, local election officials — you deserve a special thanks from this nation.",11914,231036
538,2020-11-08 01:47:00,"For America’s educators, this is a great day: You’re going to have one of your own in the White House, and Jill is going to make a great First Lady.",60858,696889
539,2020-11-08 01:46:00,"I pledge to be a President who seeks not to divide, but to unify.

Who doesn’t see Red and Blue states, but a United States.

And who will work with all my heart to win the confidence of the whole people.",26382,309848
540,2020-11-08 01:45:00,"Folks, the people of this nation have spoken.

They have delivered us a clear victory. A convincing victory.

A victory for “We the People.”",16472,258767
